config,instance,severity,method,policy_source,seed,total_cost,departed,cpu,breakdown_count
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,8,3787.0506,22,172.1387,36
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,9,3264.1552,14,233.1539,32
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,10,3488.5724,19,183.6091,32
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,11,3295.8286,16,205.9893,28
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,12,3333.1574,14,238.0827,27
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,13,3550.8192,19,186.8852,30
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,14,3568.0216,15,237.8681,40
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,15,3572.7426,18,198.4857,31
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,16,3388.248,17,199.3087,33
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,17,3615.166,19,190.2719,32
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,18,3444.2368,19,181.2756,32
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,19,3328.4928,17,195.7937,30
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,20,3936.4472,26,151.4018,31
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,21,3557.089,20,177.8545,28
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,22,3821.5564,22,173.7071,38
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,23,3558.1436,20,177.9072,38
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,24,3554.389,21,169.2566,31
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,25,3918.7362,20,195.9368,29
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,26,3677.7646,20,183.8882,31
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,27,3093.035,11,281.185,39
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,28,3842.8866,24,160.1203,31
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,29,3856.5672,25,154.2627,37
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,30,3388.685,15,225.9123,31
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,31,3843.0138,23,167.0876,26
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,32,3277.1156,15,218.4744,37
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,33,3399.785,14,242.8418,39
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,34,3623.5796,18,201.31,41
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,35,3499.6396,16,218.7275,35
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,36,3228.4206,15,215.228,30
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,37,3862.4866,22,175.5676,29
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,38,3671.94,20,183.597,31
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,39,3712.4272,19,195.3909,24
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,40,3545.0118,18,196.9451,30
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,41,3343.8538,16,208.9909,22
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,42,3502.19,18,194.5661,26
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,43,3457.0308,19,181.949,47
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,44,3828.5662,20,191.4283,32
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,45,3625.5924,21,172.6473,22
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,46,3657.5584,20,182.8779,38
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,47,3286.6568,13,252.8198,39
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,48,3744.7884,21,178.3233,31
j10c5b1__A090.json,j10c5b1,A090,HBQ,ns:run_sweep.run_bandit_episode,49,3688.932,21,175.6634,28
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,0,3489.7624,19,183.6717,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,1,3646.2784,22,165.7399,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,2,3662.6424,22,166.4837,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,3,3632.4942,20,181.6247,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,4,3275.078,13,251.9291,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,5,3460.9966,20,173.0498,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,6,3390.0946,17,199.4173,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,7,3375.1316,18,187.5073,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,8,3687.1466,21,175.5784,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,9,3489.7792,18,193.8766,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,10,3747.0054,25,149.8802,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,11,3679.342,20,183.9671,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,12,3305.1958,15,220.3464,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,13,3330.2238,16,208.139,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,14,3452.0994,18,191.7833,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,15,3587.7086,19,188.8268,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,16,3437.5828,17,202.2108,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,17,3445.7062,17,202.6886,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,18,3589.2578,21,170.917,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,19,3562.8706,21,169.6605,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,20,3872.7594,23,168.3808,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,21,3722.9278,24,155.122,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,22,3584.0166,22,162.9098,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,23,3692.0018,22,167.8183,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,24,3543.1694,21,168.7224,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,25,3631.4536,20,181.5727,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,26,3716.1942,22,168.9179,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,27,3363.1434,17,197.832,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,28,3855.1498,25,154.206,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,29,4031.4144,26,155.0544,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,30,3736.6868,23,162.4646,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,31,3524.5686,20,176.2284,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,32,3660.9184,21,174.3294,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,33,3323.7802,15,221.5853,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,34,3466.452,19,182.4448,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,35,3559.9902,18,197.7772,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,36,3705.0158,20,185.2508,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,37,3655.2706,22,166.1487,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,38,3754.7864,20,187.7393,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,39,3781.3944,22,171.8816,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,40,3667.3878,21,174.6375,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,41,3490.3458,19,183.7024,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,42,3729.7694,21,177.6081,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,43,3907.2594,26,150.2792,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,44,3746.2554,23,162.8807,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,45,3680.9872,23,160.0429,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,46,3752.6092,24,156.3587,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,47,3371.0498,15,224.7367,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,48,3662.6258,18,203.4792,
j10c5b1__stationary.json,j10c5b1,stationary,ShortestQueue,ns:baselines.run_episode,49,3713.4656,22,168.7939,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,0,3489.7624,19,183.6717,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,1,3646.2784,22,165.7399,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,2,3662.6424,22,166.4837,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,3,3632.4942,20,181.6247,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,4,3275.078,13,251.9291,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,5,3460.9966,20,173.0498,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,6,3390.0946,17,199.4173,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,7,3375.1316,18,187.5073,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,8,3687.1466,21,175.5784,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,9,3489.7792,18,193.8766,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,10,3747.0054,25,149.8802,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,11,3679.342,20,183.9671,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,12,3305.1958,15,220.3464,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,13,3330.2238,16,208.139,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,14,3452.0994,18,191.7833,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,15,3587.7086,19,188.8268,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,16,3437.5828,17,202.2108,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,17,3445.7062,17,202.6886,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,18,3589.2578,21,170.917,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,19,3562.8706,21,169.6605,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,20,3872.7594,23,168.3808,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,21,3722.9278,24,155.122,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,22,3584.0166,22,162.9098,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,23,3692.0018,22,167.8183,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,24,3543.1694,21,168.7224,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,25,3631.4536,20,181.5727,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,26,3716.1942,22,168.9179,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,27,3363.1434,17,197.832,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,28,3855.1498,25,154.206,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,29,4031.4144,26,155.0544,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,30,3736.6868,23,162.4646,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,31,3524.5686,20,176.2284,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,32,3660.9184,21,174.3294,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,33,3323.7802,15,221.5853,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,34,3466.452,19,182.4448,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,35,3559.9902,18,197.7772,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,36,3705.0158,20,185.2508,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,37,3655.2706,22,166.1487,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,38,3754.7864,20,187.7393,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,39,3781.3944,22,171.8816,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,40,3667.3878,21,174.6375,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,41,3490.3458,19,183.7024,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,42,3729.7694,21,177.6081,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,43,3907.2594,26,150.2792,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,44,3746.2554,23,162.8807,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,45,3680.9872,23,160.0429,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,46,3752.6092,24,156.3587,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,47,3371.0498,15,224.7367,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,48,3662.6258,18,203.4792,
j10c5b1__stationary.json,j10c5b1,stationary,LeastUtilised,ns:baselines.run_episode,49,3713.4656,22,168.7939,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,0,3792.3754,25,151.695,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,1,3612.3392,24,150.5141,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,2,3674.3358,22,167.0153,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,3,3505.1512,19,184.4816,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,4,3466.5768,19,182.4514,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,5,3652.616,22,166.028,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,6,3383.592,19,178.0838,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,7,3624.5344,24,151.0223,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,8,3815.8196,22,173.4463,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,9,3500.324,18,194.4624,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,10,3663.082,24,152.6284,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,11,3450.5584,19,181.6083,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,12,3322.4398,16,207.6525,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,13,3678.5748,23,159.938,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,14,3750.3166,20,187.5158,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,15,3512.7476,17,206.6322,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,16,3268.4088,16,204.2756,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,17,3525.983,21,167.904,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,18,3498.5468,20,174.9273,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,19,3553.134,22,161.5061,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,20,3840.4222,28,137.1579,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,21,3629.937,21,172.8541,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,22,3632.2906,21,172.9662,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,23,3752.3684,26,144.3219,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,24,3467.3134,21,165.1102,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,25,3507.2458,19,184.5919,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,26,3716.6952,21,176.9855,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,27,3471.18,19,182.6937,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,28,3552.9644,22,161.4984,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,29,3535.6668,20,176.7833,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,30,3626.6886,21,172.6995,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,31,3570.7684,20,178.5384,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,32,3241.144,15,216.0763,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,33,3459.4934,21,164.7378,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,34,3540.973,22,160.9533,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,35,3512.0484,21,167.2404,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,36,3320.4408,17,195.32,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,37,3667.461,23,159.4548,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,38,3531.9068,19,185.8898,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,39,3849.1792,24,160.3825,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,40,3874.096,20,193.7048,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,41,3375.1434,18,187.508,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,42,3609.6676,21,171.8889,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,43,3606.46,23,156.8026,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,44,3737.0756,22,169.8671,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,45,3764.5696,25,150.5828,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,46,3801.9646,22,172.8166,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,47,3236.4614,15,215.7641,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,48,3336.828,15,222.4552,
j10c5b1__stationary.json,j10c5b1,stationary,RoundRobin,ns:baselines.run_episode,49,4021.9156,22,182.8143,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,0,3304.6236,17,194.3896,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,1,3355.4312,17,197.3783,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,2,3885.8664,19,204.5193,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,3,3276.7156,16,204.7947,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,4,3361.1864,14,240.0847,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,5,3420.6604,17,201.2153,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,6,3365.5988,17,197.9764,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,7,3571.1292,20,178.5565,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,8,3807.7244,19,200.4065,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,9,3263.4812,14,233.1058,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,10,3379.3036,18,187.7391,
j10c5b1__stationary.json,j10c5b1,stationary,CostMinimising,ns:baselines.run_episode,11,3573.1456,18,198.5081,
